LAMMPS data file via write_data, version 17 Apr 2024, timestep = 30000, units = real

576 atoms
2 atom types

-12.086782071120057 32.67235978271738 xlo xhi
2.3416256227256733 18.243952088867076 ylo yhi
1.3963998840299734 19.189177827564066 zlo zhi

Masses

1 28.0855
2 15.999

Atoms # full

354 40 1 1.490643062437722 -10.527642808464806 8.731533334944277 5.485155887332953 0 4 -1
242 27 2 -0.9614442029920515 -10.179335727124695 6.26993817051108 3.0294125514292713 -3 0 3
187 21 2 -0.901214008101097 -6.235252281905991 6.980803267654485 1.7352135872193608 0 1 4
425 48 1 1.891018271274147 -10.597026673697249 4.213758438983674 5.5957479475140595 -5 3 -1
48 6 1 1.79376195566726 -9.925660554711293 5.759848553801647 1.5273370936112223 -1 7 1
436 49 2 -0.8815916320109898 -11.061832588349677 8.624854436099806 6.952295185756835 -2 -3 11
268 30 2 -0.905700755988798 -11.411008099370322 5.493023409372403 5.131303175874628 5 2 4
574 64 2 -0.8570646308696613 -11.490338685765737 8.07800651932213 4.409420524278523 2 -1 0
146 17 1 1.688711953269352 -11.544403834209898 6.534275669031921 3.8576808433344603 3 1 -7
16 2 2 -0.875736886762825 -11.58893044441607 2.982979751045027 5.377887545534423 0 7 -2
424 48 1 1.717185275774985 -11.839522735713564 3.5646215721658963 1.471726065923301 -3 -8 -1
197 22 2 -0.9767198729887069 -7.307822583954408 2.341839806800412 4.838981642527749 2 0 6
306 34 2 -0.9969356389461379 -5.545193365564251 8.973618470609923 7.8721629269989455 -2 0 0
315 35 2 -0.8732632972574175 -4.5915399740744345 6.401022965980599 4.355754906625138 9 -2 0
402 45 2 -0.9624653646411304 -5.383514714480328 4.547025283710598 8.449728145123316 4 4 -3
380 43 1 2.092536425268686 -4.592150583535447 10.100464910930798 7.2733033324502125 2 -5 -1
46 6 1 1.952711320390056 -4.190200931998748 3.6521278076206585 9.056027731865196 0 -2 4
231 26 2 -0.9802545823748047 -4.118414300784527 9.959387904531496 5.721566869770391 2 1 6
60 7 2 -0.9252407247314761 -3.8071463681939726 3.1599162532215153 3.2061279178318114 5 -1 -4
377 42 2 -0.9443854118561288 -3.676365403625903 8.93227053530791 3.2576592972821783 -4 5 -6
366 41 2 -0.8850721676346466 -3.4371302036953892 4.42123955210768 5.561207631722328 -1 2 3
75 9 1 1.735295291008515 -3.116191476665657 5.916894824432786 4.975683293030025 -2 -3 3
352 40 1 1.78680309858757 -3.4107029743618966 2.9686941997899376 4.722456040492721 -1 -9 6
300 34 1 1.832813792092805 -3.422811940772009 3.6990103833827748 1.7351466144221486 6 -2 -6
360 40 2 -0.9312823428950779 -2.001265739504044 5.816491876775167 3.8076404917552975 1 -2 0
118 14 1 1.837309737079561 -3.1699881694288656 9.870101190111779 4.430867440479728 4 -2 -1
364 41 2 -0.9381322229188522 -3.2841296547670265 9.796894080154905 8.063073891895847 -5 -5 -1
474 53 2 -0.924124467269312 -1.7054454929596279 9.33295553964296 4.949961284599933 2 -5 -1
175 20 2 -0.9258249283768991 -2.6220751553837527 7.056339471489107 6.038818443283421 3 -4 -4
220 25 2 -0.9902528775049524 -2.6553194645663076 4.083926892824114 8.685020826533428 -6 -3 4
38 5 1 1.788012341320205 -1.9470568546022005 9.012404225188117 8.596171961068974 -2 8 -4
401 45 2 -0.9446039689600428 -2.1787311513051044 7.574359850245547 9.365464508367953 -2 -1 -6
408 46 1 1.782826240718471 -0.9552608909882299 5.234189252241031 2.685712057238137 -1 2 5
470 53 1 1.830334697075827 -1.3967763226669128 8.081778850815375 5.877818429784206 -4 4 1
314 35 2 -0.8848588345734301 -1.030013144115058 8.727386464055833 7.3036551267208765 6 1 7
201 23 1 2.016236067016804 -1.1119180189626423 3.7996500244497886 8.302246849467185 -2 3 2
168 19 2 -0.856681334202824 -1.0471512180145286 9.93860694909053 9.650449749106425 2 4 0
484 54 2 -1.01133258959066 -1.0527025011982278 2.8203694799521726 7.0950068931322035 -4 1 6
40 5 2 -1.050677523890001 -0.4485684177556877 3.1316715715480106 9.529138410439412 4 -1 6
324 36 2 -0.9581113815178639 0.5818267410566129 8.797859726259661 2.297200725989374 2 -1 0
476 53 2 -1.00568405480804 -0.07299599204214857 5.025521008001569 7.975341162162002 1 7 0
411 46 2 -0.9671061457706409 -0.1831648861180284 7.260174894415422 5.254319785115978 6 -8 -7
239 27 2 -0.8643603790407129 0.47882990601648423 4.50719857292861 3.2213367968884623 4 5 6
123 14 2 -0.8864578694854029 -1.867808346016096 4.2314208172341825 1.7662122580819755 1 -2 2
50 6 2 -0.9034225328238779 -0.524469306497398 6.416671929469107 1.6425304611249023 2 2 -6
199 23 1 1.887576595475279 -3.4182361734564495 8.75754471400607 1.6647731805502044 -2 -2 -1
151 17 2 -0.9664661577867221 -1.8493454991361133 8.75008397273282 1.5299948048553593 1 -7 -3
249 28 2 -0.9086402657133372 -1.9113454834727026 2.4951775204013407 4.4456653541792885 2 0 -4
228 26 1 1.789153637202567 1.730827931002672 9.856533203721801 2.0047390786046915 5 -1 7
553 62 2 -0.9944579831487467 1.619905606339822 6.688906750354175 6.859133438775944 -1 5 0
498 56 1 2.010387606108143 1.4107523279510925 7.197356604758414 5.402116753156624 2 5 4
180 20 2 -0.9256669686210347 2.0278390122043195 8.73165080962235 5.265322751935262 7 -1 5
278 31 2 -0.9736992457115956 1.143981482315791 6.8487695295244535 9.301521735413681 1 7 4
236 27 1 2.022748378748191 1.2770883094546353 5.793189417556205 8.11737621663354 2 1 -1
256 29 2 -0.9755207374446465 1.9945243735183311 6.066360267519565 4.418519118781717 2 -1 -3
422 47 2 -0.9794257769764613 2.637226955745973 4.937085229325497 8.380710286604076 0 -1 -2
173 20 1 1.959042304245984 2.052876972310827 4.720133875704654 3.5658408800026784 5 -7 3
550 62 1 2.050596082416674 3.3056885015884383 4.149451207503401 9.561581192056025 -5 1 -9
493 55 2 -0.8956611616134683 2.7825088749541163 3.448357991790998 4.21297317183381 -4 1 1
373 42 2 -0.9840618717944843 2.930862856217404 4.86939957153905 2.2079959906466824 -3 3 0
420 47 2 -0.9700292295058786 3.424251154802933 8.141972655520565 9.422448696230708 -1 -4 2
27 3 2 -0.9276131845013615 2.6956007176581007 2.628272924272493 9.360449551362732 6 11 0
311 35 2 -0.8673513684470163 5.6827482163050345 8.072235763931047 4.747115358775487 0 -6 0
289 33 1 1.968929250970353 6.358743419171018 8.58082723065861 3.3090716554468496 2 -4 -1
57 7 1 1.813936149788576 5.963983849658698 8.035679672539683 6.346053016806063 3 5 -1
558 62 2 -1.010484681912745 4.85498252064925 3.9888983923524926 9.601931657469438 3 2 -4
131 15 2 -0.9487083458373984 4.739563432127666 4.32455095223134 5.583740899137037 4 4 1
111 13 1 1.975872608785337 3.9956455035845675 9.299293467061696 8.515150636447812 0 -3 5
381 43 1 1.961859878786548 6.403846973877284 3.778969054129476 9.263436255624272 -2 -1 -5
107 12 2 -0.859043284654357 5.652377609980293 6.5240075554364845 6.839999791659585 -1 -1 -2
227 26 1 1.847283084167905 4.244840062488857 3.0294564353631634 4.9051575424783005 1 2 0
35 4 2 -0.9329178415559219 5.23689294092882 8.865495507612946 2.2131462431899527 5 4 2
501 56 2 -0.91444298579948 4.862227901701035 8.8271475693337 7.242145346665084 -5 7 1
273 31 1 1.895176605853233 6.025430640787119 4.966984879462235 6.351742999283093 -2 -8 6
464 52 2 -0.9698606380152293 5.498106012110901 5.182412960181687 1.8536949054355805 -5 2 3
13 2 2 -0.960452406837048 6.416217102375802 4.203444239348835 7.719635302268493 -1 -4 -2
163 19 1 1.833654531744468 2.353647169204663 10.23611517216585 4.848349427789428 1 -1 0
497 56 1 1.939369197251347 6.757292466366865 6.095473149428469 1.5244071827806451 -1 3 3
446 50 2 -1.004606625314997 6.851893647599164 7.221283640709327 2.6122911433237683 0 -1 3
517 58 2 -0.9509198587244141 2.7471273752267997 10.252124337025172 8.171302001737104 -4 -4 2
439 49 2 -0.8715240532734675 2.672660688528227 10.274578256929555 3.2651024094630063 -7 1 1
277 31 2 -1.007861673898603 4.959132282479166 10.213474791802906 9.372920505818284 -2 2 -6
559 63 1 1.887685801143078 2.086743334577383 7.719745831467784 10.264196252010358 7 -2 1
382 43 2 -0.9095034705151406 7.581357964423676 8.172758698240358 6.664333011172867 -5 5 -5
284 32 2 -0.9395610898532395 8.144297583507045 5.224246205030012 1.6615459852995564 1 0 -1
370 42 1 1.965052838307629 8.534759265597218 4.259627402273273 4.732589183861121 4 0 5
112 13 2 -0.958511381815737 8.019154750888402 6.905153961757326 8.926261836646644 -7 5 -7
320 36 2 -0.9649604225348875 8.017938850117195 3.0200247316384083 3.8959379543945154 -8 -1 -5
5 1 2 -1.031439168538322 7.272626632782993 4.921508184317217 5.3790173289949745 4 9 -1
91 11 1 1.823602704857491 8.722476885596242 7.668265837616477 7.724426876406902 7 3 5
162 18 2 -0.9844216802586565 9.413554070850266 5.277992795290144 3.864269559101715 1 0 -5
45 5 2 -0.8766096244120938 9.360184428100288 9.029491467893154 8.410836904403197 -2 -3 -5
570 64 1 1.879452206970149 9.529708302322915 5.632821172907899 2.3509490570289815 -6 -4 0
170 19 2 -0.9004139741635939 9.897493187398146 6.738349864714952 7.045801854113452 -5 -7 -3
296 33 2 -0.9285004973506487 11.711265848744324 5.2782440331049525 5.649664305749676 -9 -4 -4
136 16 1 1.833313869903187 11.466230797071928 6.454286795030758 6.685113614880831 -4 0 2
171 19 2 -0.936892910569059 9.656034831391539 3.7367235857810943 5.73901761641808 3 -2 3
232 26 2 -0.8783344033676983 11.902632132814075 4.048336595711505 9.920846446049103 -4 -2 0
479 54 1 1.746471653231739 11.26194185210486 3.6938937078776917 5.712836705707024 0 -2 1
405 45 2 -0.8885238239625183 12.039349421951146 7.813983285616116 6.119328677411078 5 -2 -3
357 40 2 -0.8247156004497751 12.130506619730435 5.84630641837451 8.042770668622508 2 4 5
487 55 1 1.681211675521087 12.426931509684012 4.267510117423065 8.39825679591871 4 6 4
104 12 2 -0.9061918416150937 11.698509913493107 3.3557049572135984 7.265782500039825 0 -1 4
468 52 2 -0.8902794189336765 11.984773448265996 2.828970615172409 4.56894507389063 6 -3 9
418 47 2 -0.9896438568036734 9.632803690612876 2.687412685692197 9.712189772563272 -5 2 1
43 5 2 -0.9303396425784581 9.798073124923322 7.205664939159763 1.9828822825414507 -6 3 -5
477 53 2 -1.013879343800936 7.305294207791112 9.735458989156974 3.7364984195166935 2 8 3
295 33 2 -0.910835415135321 12.400081398954667 8.224066923141553 3.376793118760916 -6 1 2
55 7 1 1.72056141787564 12.796037541499784 8.614412206466875 1.8683907886324338 -2 -2 1
492 55 2 -0.8999242285485255 10.589851775087917 4.773883033887052 1.5443441302820113 4 0 -2
155 18 1 1.683478435400477 13.003854052698438 8.291991536251746 4.914119845052142 -4 -1 0
17 2 2 -0.4600393415245752 11.989301494147506 10.114358137535515 9.961616130499028 1 -1 4
319 36 2 -0.9321427664889876 13.1707853563299 10.204754856162545 1.697124476395045 -1 -1 -1
503 56 2 -0.9617705835870581 7.212806718209867 4.763986368909903 10.171787625120016 -7 -4 -2
84 10 1 1.341669577457695 13.503073749673549 2.834839432971751 4.059026899460385 6 -3 3
531 59 2 -0.7883451364330467 14.01082482993676 3.79530864637079 8.310620473160633 2 4 5
59 7 2 -0.446275190311318 14.725996751985152 3.5778813088648467 4.818794642363283 -5 -1 3
509 57 2 -0.4971310681540848 14.251038765619937 7.330165997596095 4.92910441207096 -2 4 -3
549 61 2 -0.8639051722719339 13.612856439496921 9.798699122114979 5.1869670519124025 1 2 2
417 47 1 1.401521000046743 15.754318465349991 8.590164205988877 1.8789262640072268 1 3 5
485 54 2 -0.3218238376351426 17.011121184753364 7.56343370043257 2.103698643236708 -2 -1 -2
564 63 2 -0.8627177536477185 15.53652893156565 10.092934532551396 2.484847850231432 -7 6 4
530 59 2 -0.7769685751016902 14.267875031371394 7.937989779558701 1.5464720711176627 1 4 -6
158 18 2 -0.8540934071505084 31.924447517106998 6.448009466990655 2.8702174941198484 7 4 -4
214 24 2 -0.8551933748244163 32.59565950788363 7.614189477164445 9.134296242701332 7 -1 6
257 29 2 -0.9292443207401094 32.617586861112315 3.3468098231006573 2.967803426517373 -9 0 -2
330 37 2 -0.9230118439397526 -7.110875774858253 10.30676310737929 4.210596175857425 -2 2 -7
250 28 2 -0.6690836278425791 -6.8629767433521955 13.37011256256045 8.699725238282001 -3 -2 5
29 4 1 1.926219242727844 -6.072511249625851 14.348684968847731 4.896478290380344 -4 4 -2
221 25 2 -1.021501520054276 -6.590711598065492 13.04391152293908 4.1408677159732825 0 -3 1
86 10 2 -0.9897418055326339 -7.0089912265888215 15.621020499291099 4.8374538727320235 -7 8 2
344 39 1 1.968749523599084 -6.848207849883298 11.68689948152947 3.3579438181272265 1 0 3
196 22 2 -0.661041504913234 -7.897796075902198 12.518779415807508 7.150572558267139 4 6 -1
116 13 2 -0.9734056747180151 -7.728800337309875 16.400582616063232 9.652725369436677 2 0 6
76 9 2 -0.8941023400027774 -7.66005342377816 17.006932141473232 7.1182344951577745 4 4 -4
301 34 2 -0.9821304444956618 -9.027668977528736 15.007375571704078 7.818294579291753 -2 -2 1
165 19 1 1.545996393515327 -8.771925646300792 13.493319838400982 8.125558033183916 2 -1 3
192 22 1 1.878319667990274 -7.809378774740604 16.891094197090798 5.492798639883471 2 3 2
203 23 2 -0.8803621087419566 -9.626611729664214 12.577283116404146 9.09540345037166 4 -4 2
557 62 2 -1.007466380123273 -8.203139359757415 11.755708078224199 2.515648034133017 0 -1 3
271 31 1 1.858904515030808 -8.630864185191768 16.454752646792524 8.295531363981397 5 -2 -4
33 4 2 -0.8694155226487668 -10.029883052905266 17.193040313039514 8.623946311721234 1 -3 -12
182 21 1 1.664725752171982 -10.308335860141781 15.906354146324116 4.345150834842295 -4 -2 3
122 14 2 -0.9336584671074769 -9.794104903443145 14.912792730355566 3.145937061230128 -4 -1 0
494 55 2 -0.964248503476362 -9.364568846599381 16.77067992692916 5.347432437177894 -1 -4 -5
92 11 1 1.372904844733069 -11.108552054325582 17.14936168178267 9.791820656401484 0 -2 0
93 11 1 1.742628549630082 -10.690035231506574 14.286269931365233 1.9741955644133613 -1 0 -1
490 55 2 -0.8312240879440417 -11.5374715124661 15.05993924614107 5.025096916137228 4 -8 0
275 31 2 -0.9226392147478164 -11.16008500129302 17.01681866833986 3.5420418480065132 0 3 1
576 64 2 -0.9725445262429526 -6.8640765193180355 17.000876402516596 1.590146644625997 -2 4 -3
3 1 1 1.663780500138132 -5.938179838887749 12.807401201911514 7.540351120875054 5 -7 -4
169 19 2 -0.8458386564340868 -12.046025956056564 13.82938829218606 2.748091006648361 -2 -4 3
224 25 2 -0.9831963859161951 -5.603343941312586 11.438607902901005 2.425073559223246 0 -1 0
140 16 2 -0.8870774520554651 -5.664799757258653 13.935418135442312 6.4341478713737 -4 1 6
212 24 2 -0.9256743107042973 -4.38640672272839 18.20383696723368 8.29390389286366 -3 -2 -6
575 64 2 -0.9140563137330272 -4.561637611328257 14.694888750947293 4.3931054213572525 4 4 -5
299 34 1 1.431066825191922 -4.096039617197771 17.230388079670128 7.071094788509842 3 -1 2
386 43 2 -1.003158896897403 -5.142638359021491 11.494616365119207 7.710926604303051 4 -1 -4
94 11 2 -0.9701616598570554 -4.630371074678621 15.71316707603081 2.0722302704580886 6 1 0
189 21 2 -0.892918430862103 -4.171551723884062 17.715707588806808 5.557851740497143 -2 1 0
307 35 1 1.945955332160331 -3.5944683892074973 15.121712257000645 3.152131566716344 0 0 -2
274 31 2 -0.853364121109919 -3.6101306338467403 15.751268978462697 7.561897204907231 11 2 1
53 6 2 -0.9497581435759982 -2.394860217049164 16.153724149652085 3.260439417206967 -1 -4 -2
350 39 2 -0.9651718045766249 -3.0132034187511785 13.709551765119322 2.686397979894697 -6 1 4
156 18 1 1.935909836556243 -2.137983507426858 12.376258143365387 2.8421412000068726 1 4 -5
144 16 2 -0.9342190321650339 -2.9914157828361194 11.347599703016247 3.6945487378482467 1 1 6
190 22 1 1.792507454164899 -2.4210683191075013 15.235325167142921 8.521407019629414 5 1 -3
554 62 2 -0.9896793030991834 -1.3221979539125144 16.29336257585567 8.079440944970756 3 -7 -2
391 44 2 -0.8344482196982772 -1.6795572360416067 13.760974783724905 8.278544423648912 -3 3 -7
208 24 1 1.76952389920594 -1.199802538405466 17.015151082701237 4.024808172179533 2 2 2
211 24 2 -0.9246247760124292 -0.4994807329472657 12.815025036856877 6.149477244447464 3 1 2
70 8 2 -1.017327545686566 -0.6951179169763009 12.59336467744787 3.508396097094665 5 -2 8
442 50 1 1.790863916336278 -0.2296728777713355 13.244785837550747 7.690251523762149 0 -1 -3
523 59 1 1.844076994799143 -0.6446578688093876 17.16014207163216 6.908788243251727 -2 -2 -2
106 12 2 -0.9701300400141013 -0.8925323832446015 16.493743613762163 5.495050302275189 -2 8 -4
448 50 2 -0.8319800340295219 0.012891384418157514 17.359524244216598 2.9146207136691555 -2 -12 6
14 2 2 -0.836304707338142 0.6204947230702107 12.007508926217962 8.435678436770258 -3 1 2
506 57 1 1.896488143995462 0.2557270313493234 12.59184494870081 4.786882865419894 -2 -2 0
481 54 2 -0.8861551258988207 -2.740108311441798 15.260573209268284 10.131603699503188 0 4 2
186 21 2 -0.9436259077554937 5.522725824978034 18.235047631501335 4.104519945022389 -7 -2 -4
216 24 2 -0.9034876191919026 7.036205120829949 18.170828230081156 9.294218673030612 -6 6 -7
226 26 1 1.985814250483263 1.650512103052705 15.77025268923791 8.088662697632063 3 2 0
414 46 2 -0.9243853987308497 1.274182403989622 13.894644434951882 4.855043159709408 8 1 -1
166 19 2 -0.9786243186923534 0.8469419396456637 14.435905510947055 7.790921107502509 4 -5 3
71 8 2 -0.9645849774116316 1.7000790967239787 16.16658426320253 9.662333761614637 7 -2 -6
365 41 2 -0.9407429938210105 0.9258023535403339 16.939242147699563 7.300182306455866 1 0 -4
438 49 2 -0.9841922456750296 1.132544747449037 11.255527179057268 5.017801302301627 4 -4 -2
449 50 2 -0.7500986769446073 2.7191754367858785 14.289233854854054 2.323745831318722 -5 2 -2
65 8 1 1.829830618679749 2.2379237663234814 11.741036160318796 8.486965917424628 4 -4 -6
335 38 1 1.594553400959886 2.7099971669058878 14.268236818834836 4.390668056023813 2 7 0
26 3 2 -0.925381665034401 2.6126803834301615 11.994021519947214 10.05035325662928 -1 3 -5
176 20 2 -0.9598448667775296 3.1153690136985173 15.668565657425255 7.536321733337642 5 -2 -5
413 46 2 -0.9027010669817905 3.1369669689178714 15.756522329422474 4.920559509474721 3 2 1
526 59 2 -0.8275525925927856 3.748794995193416 10.80553403674385 5.602118361041451 4 -7 2
337 38 2 -0.8560392227486893 3.745366075865638 13.108174674901733 4.738025650745998 -6 1 -1
453 51 1 1.691197333345291 4.049967891404007 12.295691633184578 6.129461813577914 -6 0 3
336 38 1 1.830565969716465 3.9023585956294493 16.215126095824775 6.2322157661943 -1 -5 -3
410 46 2 -0.9384139259991516 3.085127972556572 12.58908249585311 7.380500970279921 4 -3 3
421 47 2 -0.869854570039079 4.007336600039894 17.86103473671882 6.091417535917132 -1 -3 3
252 28 2 -0.9617556501602598 5.252883540336173 15.377071879261532 6.2904883374007445 3 -6 -1
34 4 2 -0.9198545926183721 5.597391798130376 14.362773459609276 8.79707213893877 -5 4 -5
540 60 2 -0.8991882192877727 5.365228681378882 14.280302471891549 2.369733130177969 -1 9 13
431 48 2 -0.84592600287419 5.561775741955406 12.880578659643056 6.603127287519837 -2 -6 7
11 2 1 1.843838367685576 6.021353712058618 14.31968456300568 7.19329252002864 3 7 -3
496 56 1 1.849826502445166 6.376228105703264 10.746487345987696 9.849061469373655 -4 0 -4
460 52 1 1.844151531853618 6.680682494532851 13.461252978200228 2.083099624290453 5 0 -3
73 9 1 1.59880500393167 4.470188359539888 15.275040596336872 1.4932140522414141 -7 1 2
491 55 2 -0.8914534635900327 6.764628214468596 12.184479548921928 3.0422003542150247 -6 1 0
471 53 1 1.838274104381869 7.011341486391759 17.694474955839535 4.2733594762175 1 0 -3
348 39 2 -0.9800615016327526 6.243966114442133 12.307057970006234 10.250500181213905 -4 1 3
167 19 2 -0.9200408401228326 7.544295350210396 14.749210750573535 6.942875932042813 -4 3 1
12 2 1 1.883518689233334 8.346263376567707 16.075900461791633 6.496109723738068 -2 2 1
372 42 1 1.918067235762285 8.546323427880923 17.467253099748582 9.326744714751326 5 5 -2
456 51 2 -0.9176342249838242 7.386169037374854 17.201429142941922 5.805734641131615 -4 -3 3
403 45 2 -0.9672466777507729 7.476733508631719 16.48988385120895 3.3211137609563854 -2 -2 -5
527 59 2 -0.90290239709134 7.339357441638894 10.6722380987872 8.544664732995376 -4 -1 0
58 7 2 -0.8975848244429501 8.85788946670012 16.786098767442606 7.885921859598028 2 1 1
200 23 1 1.920387829539979 8.405297287347997 15.821206244792648 2.2150880359507465 0 3 -2
327 37 1 1.847145620231387 7.987969402164991 11.128574053239586 3.3076619515705628 1 0 6
426 48 1 1.767478451629196 8.937410544474078 10.60665994544361 8.265082287900187 0 -6 6
482 54 2 -0.921938465663003 8.119564097327201 14.23488189921218 2.1851035871451825 9 6 3
67 8 2 -0.9680364984913302 9.606303096323336 15.729026718975678 5.5810296414973255 -3 -3 -5
384 43 2 -0.8880908664920458 8.989650839065023 11.895025705588498 4.355411971848394 7 -1 2
303 34 2 -0.8863490267251966 9.346724524460134 11.091636984354142 6.80684613051755 6 -1 4
441 49 2 -0.9648412653716091 8.906003296014168 11.121852982426002 1.9780997250457635 -1 0 -3
80 9 2 -0.9586411860100261 9.965927627695107 15.92692336820863 2.4694675518835094 -7 1 4
191 22 1 1.88906959758952 10.8922265012323 14.7680834403311 5.587987335834121 -3 -1 -3
304 34 2 -0.9212790616447817 10.518664909336342 13.309153228108134 6.119736489505211 6 3 0
533 60 1 1.837783432792599 10.056331327337281 11.863333439628072 5.551194855964961 10 -7 3
238 27 2 -0.9012610538307212 11.416853375256212 14.495481167938134 4.044392543080145 3 -6 1
235 27 1 1.833508651813894 11.291843839132573 14.971178515591106 2.501086767514697 -6 6 -6
103 12 2 -0.7898027784965731 9.720544777255439 11.64464271797246 9.280082169546302 4 7 -8
400 45 2 -0.9335877930342961 12.547764604650334 15.901639383959267 2.161491220823601 2 4 4
423 47 2 -0.8828573458827819 11.415824177595658 11.080677513299545 4.946455925124596 -1 6 6
72 8 2 -0.9021156738312618 12.023327180356292 15.350529639830835 6.553116497196928 0 -3 -4
265 30 2 -0.7959018295975566 11.900377410446952 12.826032753952344 10.140117945899153 -1 2 1
561 63 1 1.834689383086764 12.79296999065175 17.344561441532754 1.5404950918646025 -2 2 2
412 46 2 -0.8633968978925102 13.188588495625153 15.244017338016803 9.061937867617841 2 -1 -3
2 1 1 1.636638568399036 13.388674529519248 15.518713116392611 7.455956677134883 0 1 0
451 51 1 1.723206218900663 13.025746721713672 11.283082168531 5.049248789574017 4 -1 2
157 18 2 -0.8742419810455259 13.322610533459878 12.067562090463149 6.383783388381107 -3 -2 1
532 60 1 1.459223573966102 13.36989778213914 13.368362915084699 9.984360333168416 5 0 -3
387 43 2 -0.8250932124038177 13.71373908172349 18.226986944464436 2.5891868902037976 2 3 -9
525 59 1 1.48809693997889 14.668771526366074 18.23893183091791 8.334616270467382 1 -7 2
69 8 2 -0.445184959396396 16.26161321250909 18.198796883390298 8.072129395898994 3 0 -3
555 62 2 -0.8441473509089362 13.857397620213506 17.047420255737475 7.383471740967176 -2 -4 4
495 55 2 -0.7877774835847265 14.493554668657483 14.372116619020307 6.899692219970221 -1 5 6
132 15 2 -0.8137666333226734 14.217815202464854 12.574992912859233 8.885846004738479 -2 -1 -3
188 21 2 -0.8181266593860427 13.690488554987384 11.894381287346814 3.6082025915350497 -1 0 1
282 32 1 1.545814863995891 14.546120663178998 12.709118738980635 7.250524426431932 -1 2 -2
461 52 1 1.695237996135557 14.312118610910089 11.140708433070852 2.250647588384208 1 -9 3
465 52 2 -0.4607380515412525 15.95738317119759 12.01192899604218 6.8154219027013925 9 -3 8
385 43 2 -0.7261505937334156 14.515898946960858 17.772616458761515 9.991423462672312 -4 1 1
347 39 2 -0.4189003382090949 30.617234113991778 13.94548290304055 4.62883090923856 3 -4 -5
390 44 1 1.713965737172177 32.55168621195366 18.088791225608347 4.109283556653015 5 0 -1
342 38 2 -0.4766437719605658 31.005878111586227 17.642644074305036 4.2769557524527215 -6 -4 5
443 50 1 1.266806730216279 32.21488655376794 14.079525827748522 4.259124948069692 3 3 2
77 9 2 -0.4051226774906211 32.17760990214486 16.732626555841698 9.464748573180504 -4 -7 -9
179 20 2 -0.9619694031957914 -10.34008434084885 4.230595961580884 19.168966830270534 2 1 -6
542 61 1 1.842894777631025 -8.884064050602374 9.399347652383778 10.38227484378725 0 -1 -1
64 8 1 1.782752712885077 -7.701359729185909 7.641300807112133 19.108128424923663 6 -5 -8
538 60 2 -0.9498048772400185 -8.621393719113502 6.421929197551035 18.713429025049308 2 7 10
321 36 2 -1.058929951870627 -6.569020833747034 3.9682404867516796 12.214290410893728 4 0 2
328 37 2 -1.093562320567508 -6.091585376174326 6.532345745135409 11.818100439160885 6 3 -6
41 5 2 -0.893215704427347 -6.206944109428034 9.100791567674829 15.437831331638524 0 -5 8
100 12 1 2.132234973201165 -7.08591114688998 5.473756049980628 12.336815729244828 -2 6 -2
455 51 2 -0.9634267654984471 -6.518604708819955 2.8381728433906277 15.263511624077822 8 6 1
