LAMMPS data file via write_data, version 17 Apr 2024, timestep = 5000, units = real

576 atoms
2 atom types

-3.4792547915359346 24.064832503133257 xlo xhi
2.3416256227256733 18.243952088867076 ylo yhi
1.3963998840299734 19.189177827564066 zlo zhi

Masses

1 28.0855
2 15.999

Atoms # full

366 41 2 -0.9573466919989346 0.2809020632975687 4.300617485952209 5.35792041702242 -1 2 3
470 53 1 1.97468622434973 2.258423796267061 8.017578358958405 5.8009672415075775 -4 4 1
315 35 2 -0.9596494616304684 -0.928299472729119 6.188673584128637 4.236302513741732 9 -2 0
290 33 1 1.926284000532519 -2.468057522468161 5.858869346893929 4.594026802813202 0 2 -1
474 53 2 -0.9903905288279591 1.735179500361455 9.259650136667853 4.980797926551498 2 -5 -1
175 20 2 -0.9429164353076545 1.170868626273898 6.806261555439652 5.911458629622244 3 -4 -4
377 42 2 -0.9613870316852404 0.1187959972290904 8.932586389207605 3.147828570092143 -4 5 -6
75 9 1 1.882480916432379 0.5044144646651221 5.801647639801892 4.855147192516834 -2 -3 3
402 45 2 -1.008442784120183 -1.3706939673168268 4.388447946405182 8.294974648422038 4 4 -3
488 55 1 2.083841188580418 -2.3290927577512877 5.490934042285636 7.742174075037967 1 1 -1
360 40 2 -0.9987764375329146 1.671654736772573 5.838189092173852 3.7471032086207994 1 -2 0
220 25 2 -0.9862673527174929 1.221672040161999 3.972146843620946 8.52165716477391 -6 -3 4
408 46 1 1.883512115630436 2.605132817695239 5.311812878608297 2.5722536695284015 -1 2 5
46 6 1 2.029549808750459 -0.22945728524147713 3.42053517027155 8.901221406481582 0 -2 4
124 14 2 -0.992610945106665 -2.5603897243456766 5.451347271125646 6.124477480498095 -3 -3 2
210 24 1 1.958630346292906 -2.288873970724153 8.286594393191788 8.874275772655222 1 -1 -5
38 5 1 1.993639809753047 1.7335060221639749 8.832587094158217 8.582968791122987 -2 8 -4
314 35 2 -0.9760340616912238 2.5493881753866745 8.31380702857831 7.3063467254999095 6 1 7
419 47 2 -1.00283335491276 -1.7795162767413066 6.9187280204218125 8.22561407061228 -8 -1 -1
306 34 2 -0.9673194445733343 -2.0881750445154363 9.434545683917902 7.8024971360962905 -2 0 0
401 45 2 -0.9858256924131149 1.4077876850847 7.6336551229090395 9.550676624483776 -2 -1 -6
118 14 1 1.864933507924594 0.38075482888127965 9.887922708027094 4.412812652713578 4 -2 -1
201 23 1 1.948987574036783 2.840046238841924 4.020916648335547 8.436077130095141 -2 3 2
364 41 2 -0.9946228592155746 0.5079450295673333 9.63468370070142 8.022475351880988 -5 -5 -1
231 26 2 -0.9342951829743952 -0.5494448008806341 9.498007821428631 5.680203758450002 2 1 6
60 7 2 -0.8644732986342448 -0.3178788778642514 2.8136509267458387 3.191535425964811 5 -1 -4
352 40 1 1.739964173273443 0.33890466000746766 2.838259424454726 4.69461596141364 -1 -9 6
168 19 2 -0.898964463965585 2.7523230229243403 9.744362792883106 9.476674651204037 2 4 0
536 60 2 -0.9123449730497867 -2.9367231750683107 4.506965672215285 3.789927495305233 1 4 2
123 14 2 -0.9291322010744461 1.8225247398377427 4.051026501538678 1.9696114725561937 1 -2 2
380 43 1 1.917999780709608 -0.7711491342972829 10.098768875093201 7.14246559665114 2 -5 -1
300 34 1 1.813520512745413 0.33882576197547953 3.4463706769165867 1.774955560718709 6 -2 -6
484 54 2 -0.9344905658410327 3.2023636173916996 3.265957824930817 7.084357073892251 -4 1 6
199 23 1 1.905810161085002 0.08130577904358782 8.723746358333365 1.5621735868908047 -2 -2 -1
50 6 2 -0.9485540393770296 3.028153082303331 6.413512218007257 1.4713253293498534 2 2 -6
404 45 2 -0.9259082596018218 -3.365157697059871 7.1905939068931595 4.452190073043356 6 -3 4
330 37 2 -0.8784440551108189 -3.301830157064749 10.021755802338287 3.978359383389333 -2 2 -7
432 48 2 -0.9229418874646093 -0.6461433705661204 7.301678976318397 1.4565904632507995 -2 4 3
249 28 2 -0.9389896254963267 1.893557773921695 2.523438076013593 4.389916301319056 2 0 -4
392 44 2 -0.9668470110158424 -1.468776484146964 8.555449945179806 10.217435768290509 3 -7 1
375 42 2 -0.9368865043252287 -0.7047137764065052 4.590370729789912 1.4099184266724358 3 9 3
187 21 2 -0.8310669828398778 -3.073057836028229 6.1700638870154005 1.4816342323359417 0 1 4
40 5 2 -1.027604026310981 3.4179284830757632 3.233869751854427 9.693529867000024 4 -1 6
550 62 1 2.039034343489573 7.037816253278006 4.084113081964942 9.624194364306684 -5 1 -9
311 35 2 -0.9500184843055138 9.26536797445138 8.395561006884412 4.84512160508905 0 -6 0
173 20 1 1.905554955298954 5.604677039689985 4.840327562535903 3.5508104124301907 5 -7 3
228 26 1 1.880477138399316 5.142605279251388 9.7912269200541 2.1703513379236847 5 -1 7
464 52 2 -0.868933898922461 8.98353030744404 6.092022083659716 1.9612878635611586 -5 2 3
553 62 2 -1.008386104852577 5.286192509635017 6.551100341392055 6.673180795378113 -1 5 0
289 33 1 1.993144996978688 9.841738088246961 8.944771423325275 3.4960291031012036 2 -4 -1
57 7 1 1.907464280910055 9.529884779282526 8.026297026923299 6.4132392727282195 3 5 -1
558 62 2 -1.00615796299842 8.611820661374548 4.181668261631251 9.593235046626306 3 2 -4
131 15 2 -0.9774519994451855 8.40892053598237 3.992439968335435 6.1983639767177765 4 4 1
